100.0 0.22860720140000002
109.9909990999 0.2043183004
119.9819981998 0.16226692310000002
129.9729972997 0.1311900877
139.9639963996 0.10778075670000001
149.9549954995 0.0900344676
159.9459945995 0.0762659406
169.9369936994 0.06518260940000001
179.9279927993 0.0561402327
189.9189918992 0.0486851435
199.9099909991 0.042480811300000004
209.900990099 0.0372736968
219.8919891989 0.0328701088
229.8829882988 0.029120207500000002
239.8739873987 0.0259067486
249.8649864986 0.023137034900000002
259.8559855986 0.0207370779
269.8469846985 0.0186473037
279.8379837984 0.016819357400000002
289.8289828983 0.015213697200000001
299.8199819982 0.013797764300000001
309.8109810981 0.0125445767
319.801980198 0.011431639700000001
329.7929792979 0.010440095
339.7839783978 0.009554048800000001
349.7749774977 0.0087600407
359.7659765977 0.0080466173
369.7569756976 0.0074039911
379.7479747975 0.006823763500000001
389.7389738974 0.0062986992000000006
399.7299729973 0.0058225426
409.7209720972 0.005389866100000001
419.7119711971 0.0049959446
429.702970297 0.0046366519
439.6939693969 0.0043083737000000006
449.6849684968 0.0040079353
459.6759675968 0.0037325403
469.6669666967 0.0034797192
479.6579657966 0.0032472858
489.6489648965 0.0030332998
499.6399639964 0.0028360357
509.6309630963 0.0026539552
519.6219621962 0.0024856843000000003
529.6129612961 0.0023299930000000003
539.603960396 0.0021857785
549.5949594959 0.0020520497
559.5859585959 0.0019279148
569.5769576958 0.0018125696
579.5679567957 0.0017052877
589.5589558956 0.0016054121
599.5499549955 0.0015123477
609.5409540954 0.0014255544
619.5319531953 0.0013445414
629.5229522952 0.0012688623
639.5139513951 0.0011981103
649.504950495 0.0011319141
659.495949595 0.0010699349000000001
669.4869486949 0.0010118625
679.4779477948 0.0009574130000000001
689.4689468947 0.0009063261000000001
699.4599459946 0.0008583631
709.4509450945 0.0008133044000000001
719.4419441944 0.0007709483
729.4329432943 0.0007311090000000001
739.4239423942 0.0006936152
749.4149414941 0.0006583091000000001
759.4059405941 0.0006250449
769.396939694 0.0005936878
779.3879387939 0.0005641133
789.3789378938 0.0005362059
799.3699369937 0.0005098588
809.3609360936 0.00048497300000000003
819.3519351935 0.00046145640000000004
829.3429342934 0.0004392236
839.3339333933 0.00041819540000000003
849.3249324932 0.0003982979
859.3159315932 0.0003794623
869.3069306931 0.0003616249
879.297929793 0.0003447258
889.2889288929 0.0003287095
899.2799279928 0.0003135241
909.2709270927 0.0002991212
919.2619261926 0.0002854554
929.2529252925 0.00027248450000000004
939.2439243924 0.0002601688
949.2349234923 0.00024847140000000003
959.2259225923 0.0002373574
969.2169216922 0.00022679430000000002
979.2079207921 0.00021675170000000002
989.198919892 0.000207201
999.1899189919 0.0001981152
1009.1809180918 0.00018946930000000002
1019.1719171917 0.0001812395
1029.1629162916 0.00017340350000000001
1039.1539153915 0.0001659405
1049.1449144914 0.00015883070000000002
1059.1359135914 0.0001520556
1069.1269126913 0.0001455978
1079.1179117912 0.0001394407
1089.1089108911 0.00013356900000000002
1099.099909991 0.000127968
1109.0909090909 0.000122624
1119.0819081908 0.0001175239
1129.0729072907 0.0001126554
1139.0639063906 0.00010800700000000001
1149.0549054905 0.00010356780000000001
1159.0459045905 9.932740000000001e-05
1169.0369036904 9.527590000000001e-05
1179.0279027903 9.14043e-05
1189.0189018902 8.77036e-05
1199.0099009901 8.41657e-05
1209.00090009 8.078270000000001e-05
1218.9918991899 7.75471e-05
1228.9828982898 7.4452e-05
1238.9738973897 7.14907e-05
1248.9648964896 6.86569e-05
1258.9558955896 6.59445e-05
1268.9468946895 6.3348e-05
1278.9378937894 6.08618e-05
1288.9288928893 5.8481000000000005e-05
1298.9198919892 5.6200600000000005e-05
1308.9108910891 5.40161e-05
1318.901890189 5.1923000000000004e-05
1328.8928892889 4.9917200000000004e-05
1338.8838883888 4.79948e-05
1348.8748874887 4.6152e-05
1358.8658865887 4.43852e-05
1368.8568856886 4.2691e-05
1378.8478847885 4.1066300000000004e-05
1388.8388838884 3.95078e-05
1398.8298829883 3.80127e-05
1408.8208820882 3.65783e-05
1418.8118811881 3.52018e-05
1428.802880288 3.38807e-05
1438.7938793879 3.26127e-05
1448.7848784878 3.13953e-05
1458.7758775878 3.0226500000000003e-05
1468.7668766877 2.91042e-05
1478.7578757876 2.80263e-05
1488.7488748875 2.69911e-05
1498.7398739874 2.59965e-05
1508.7308730873 2.50411e-05
1518.7218721872 2.4123000000000003e-05
1528.7128712871 2.32407e-05
1538.703870387 2.23928e-05
1548.6948694869 2.1577800000000002e-05
1558.6858685869 2.0794300000000002e-05
1568.6768676868 2.0041e-05
1578.6678667867 1.93167e-05
1588.6588658866 1.86201e-05
1598.6498649865 1.79503e-05
1608.6408640864 1.73059e-05
1618.6318631863 1.66861e-05
1628.6228622862 1.60898e-05
1638.6138613861 1.5516100000000002e-05
1648.604860486 1.4964000000000001e-05
1658.595859586 1.44327e-05
1668.5868586859 1.39213e-05
1678.5778577858 1.34291e-05
1688.5688568857 1.2955300000000001e-05
1698.5598559856 1.24992e-05
1708.5508550855 1.206e-05
1718.5418541854 1.1637e-05
1728.5328532853 1.12298e-05
1738.5238523852 1.08375e-05
1748.5148514851 1.04597e-05
1758.5058505851 1.00958e-05
1768.496849685 9.745200000000001e-06
1778.4878487849 9.407500000000001e-06
1788.4788478848 9.082e-06
1798.4698469847 8.7684e-06
1808.4608460846 8.4662e-06
1818.4518451845 8.1749e-06
1828.4428442844 7.8942e-06
1838.4338433843 7.6236e-06
1848.4248424842 7.362700000000001e-06
1858.4158415842 7.111200000000001e-06
1868.4068406841 6.8688e-06
