11.294627058970837 5.884897738987518e-07
14.219093021276404 9.35153765907992e-07
17.900777537149963 1.4627804345792915e-06
22.535743732392298 2.249624576063859e-06
28.370820458389794 3.3973141647646884e-06
35.71674682851676 5.031427801825724e-06
44.96472020903849 7.297658604272025e-06
56.60722890537329 1.0351096069369427e-05
71.26427896022373 1.4336188923687026e-05
89.71641173621407 1.935585115144749e-05
112.94627058970838 2.54303726335597e-05
142.1909302127641 3.2450559542892315e-05
179.00777537149963 4.013462761075478e-05
225.35743732392305 4.800365397133858e-05
283.7082045838981 5.539346551395472e-05
357.1674682851676 6.151827813124605e-05
449.6472020903849 6.5590092889953e-05
566.0722890537327 6.697769215258757e-05
712.6427896022376 6.536584588845511e-05
897.164117362141 6.0860949166611184e-05
1129.4627058970837 5.39964847430832e-05
1421.9093021276408 4.562415358115341e-05
1790.0777537149975 3.6721929153628017e-05
2253.5743732392316 2.8184690491093634e-05
2837.082045838981 2.0666504560145125e-05
3571.674682851676 1.4515014594815955e-05
4496.47202090385 9.79627483618438e-06
5660.72289053733 6.376533948627631e-06
7126.427896022379 4.018674923266441e-06
8971.64117362141 2.4619236384547644e-06
11294.627058970831 1.4717422996561982e-06
14219.093021276401 8.616361951741718e-07
17900.777537149985 4.956565907827927e-07
22535.743732392326 2.809784108204934e-07
28370.820458389808 1.573640106095093e-07
35716.74682851674 8.726165967269611e-08
44964.72020903847 4.79980938189911e-08
56607.22890537334 2.6228355117683627e-08
71264.27896022382 1.4256498146694764e-08
89716.4117362141 7.716111647949296e-09
112946.27058970844 4.161918939864861e-09
142190.93021276413 2.238692396656221e-09
179007.77537149965 1.2015447469744606e-09
225357.43732392305 6.437577228699278e-10
283708.20458389807 3.444262031244131e-10
357167.4682851678 1.8407069374961942e-10
449647.20209038514 9.828484852928243e-11
566072.2890537333 5.2442184126456357e-11
712642.7896022382 2.7965983765580695e-11
897164.1173621411 1.490680778878833e-11
