1.125 313400.0
1.375 193776.0
1.625 105696.0
1.875 70096.0
2.125 43076.0
2.375 29632.0
2.625 39172.0
2.875 15682.0
3.125 7413.12
3.375 2164.36
3.625 631.488
3.875 184.688
4.125 54.667199999999994
4.375 15.522
4.625 6.1548
4.875 -0.0
5.25 -0.0
5.75 -0.0
6.25 -0.0
6.75 -0.0
